51qygz|d7f130o d7e9nt1 d7eypy8 d7ejog8 d7e75qh d7e9mdv d7eiemy d7edivo d7e8ecj d7ep2id d7e82ja d7eiwr7 d7e5br9 d7e68pe d7eg1gq d7ecr9t d7e9u6r d7e5lti d7eakof d7eufko d7elkx0 d7efsjo d7e7ybc d7elt8c d7ebd9v d7e63nj d7ekczm d7e5rv1 d7e7cng d7egnkf d7ea8ym d7e9evr d7e9bo4 d7e6yrp d7e65ih d7e5jlq d7eu9ga d7etrvi d7er5wm d7f0swl d7e6mo2 d7ecg85 d7eaovz d7e7rwa d7e9z6p d7ebsuy d7et2ej d7e7zfr d7eb6nh d7eexxy d7e8xvv d7eig9a d7eco4s d7e97wq d7eepa4 d7e6ih2 d7ed1t7 d7er3pr d7edflk d7fau2q d7e5vkp d7e9ylk d7e98zt d7ezqyr d7ea9o0 d7ebnh5 d7e860t d7evdu8 d7e7bwu d7e9fav d7ebjbl d7e67p5 d7egpnc d7e3uld d7eg28u d7f5q29 d7e9aqp d7eae9c d7ef6eo d7eb4i3 d7ednxu d7ee3nx d7ex0bf d7edlzn d7ei1ox d7e76ar d7e5krq d7ehicg d7eas25 d7egtf0 d7e4lgo d7ebpme d7e5pxs d7e5rmt d7efsrw d7f0axk d7eqxxj d7elp5b d7e5f8e d7ewz6t d7ehbs2 d7e6532 d7e7277 d7ecjwz d7et67w d7e4y66 d7ekz4f d7e6p0g d7emjig d7e780o d7evjt2 d7egonk d7e6xzu d7ech32 d7e97fw d7egcqh d7eiy92 d7ex7g2 d7ea81f d7e7mk8 d7e9md2 d7f4mbz d7eioco d7eon6v d7eb5t3 d7e9gs3 d7ebd62 d7e6psy d7e9kj3 d7edcn1 d7eljf4 d7edhtr d7e71lc d7e3oqi d7f4fjo d7ehh2e d92383l d7e91ed d7elw44 d7eo33z d7e9y30 d7e7apr d7f9via d7e6mmq d7eik3e d7e9215 d7f8qv9 d7elt7a d7e7h1m d7f1qpd d7egraf d7egz4y d7epicd d7eafmi d7ecg2q d7edalq d7eicey d7elrzp d7ei9cv d7epytr d7ecjkl d7e79dh d7ebx6x d7eawun d7ebsmf d7e849f d7eaiew d7eckr0 d7es3pp d7eufgu d7ecu3k d7ef8s1 d7ecz97 d7e8obl d7e65dz d7elkuj d7e9gas d7e6hzv d7e8guy d7e6zmn d7ef1s3 d7e32lc d7e5ggn d7e9qqe d7e4hxh d7e8ugb d7f710k d7eqs4j d7e89jq d7efw2k d7e9ggv d7e7lpj d7e9jdj d7exmfq d7e6a0u d7e6esd d7eyb1t d7ei80i d7e7eel d7e2n58 d7elf5c d7e2yy4 d7e670l d7eb26y d7f8urr d7e831x d7e921e d7e94z9 d7eqfwv d7ebftt d7ecgmc d7eh5uw d7e9cl5 d7eq4s8 d7e8264 d7e9tpm d7e8xp0 d7e9cqj d7eaeaj d7e6t3y d7edoo4 d7e5kab d7e7d0u d7edfja d7ebhtz d7en4bk d7evwu6 d7e895i d7e8aoo d7e506b d7egcx4 d7e9hqm d7e8x27 d7f7xa3 d7e9o80 d7e9biv d7e6pax d7f04iq d7e8r7l d7egwpj d7e9j41 d7epdyj d7ecplv d7ejd2z d7f3c6b d7e6c8m d7e5m1y d7exmeq d7ekr9k d7e7gm2 d7edwxf d7eiqhn d7ea423 d7e6gu1 d7e94l0 d7e8dz9 d7eoix6 d7efhqj d7e6dgj|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51r6ka|d7e51a8 d7elcgk d7e4t1y d7emquj d7ea0g9 d7e596n d7eaq49 d7e4vhw d7e9fgc d7ee0np d7e7enk d7ec79o|0 0 0 0 0 0 0 0 0 0 0 0
51rntt|d7ehzr5 d7ec5sf d7e9r7o d7egfo3 d7e97z3 d7e8vjx d7e91z1 d7eakvj d7e9se9 d7ejzy4 d7e9m7b d7e9b29 d7e8nlv d7ee1sg|0 0 0 0 0 0 0 0 0 0 0 0 0 0
51snro|d7ejbtl d7eil9c d7eicov d7eigbb|0 0 0 1
51swmy|d7f3r66 d7f1qna d7en41k d7emd03 d7ez2x4 d7evlkg d7ess76 d7emtuw d7ene5o d7em02v d7f39rq d7ektej d7ekwbd|0 0 0 0 0 0 0 0 0 0 1 0 0
51t6dc|d7fim84 d7erqnh d7eq5td d7f34jt d7ffnke d7fnjaf d7exksy d7et5dm d7en0vz d7fi3c0 d7emxh1 d7ew68p d7eoxcr d7fa02h d7evx4a d7ena64 d7eozce d7encym d7fq83s d7eoomb d7f3zfe d7f25l5 d7fhqfp d7etm84 d7f0wgd d7en51q d7gh9fa d7f7zr6 d7f7ucr d7en4lt d7ersjk d7f2awh d7euv7n d7eod8w d7enb05 d7epxy6 d7fimk4 d7enh9e d7fiy66 d7f8b0w d7f9xnb d7ey68m d7eyr57 d7f5sfk d7exhri d7exc7u d7fjtdb|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51t8ky|d7f0hs0 d7ey1xy d7ez4c5|0 1 0
51tkpv|d7exkhk d7er1bw d7euwdi d7ewulr d7ereis d7exzz1 d7evkq5 d7eyb1y d7eydws d7evx56 d7erzlb d7f1win d7ey2pg d7eqfk2 d7evv63 d7et4hb d7f1ete d7etttj d7f05qh d7evkbe d7era6y d7erq9s d7eyp51 d7f1tzf d7ey6we d7f0p55 d7f2lq7 d7f1r2a d7f0ijb d7erowz d7etgpv d7evmib d7etu9a d7ewc90 d7exjuh d7ey77d d7f14du d7f0rv3 d7eybf4 d7f2gdp d7f1t8s d7ezbs3 d7eykuc|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
51tq4z|d7fpobq d7esc9b d7ezuzq d7f537s d7f3xip d7f56kt d7eve1n d7eueyq d7f3adg d7esfhn|0 0 0 0 0 0 0 0 0 0
51ttkr|d7eu0fd d7esm3r d7ewjp9|0 1 0
51ttqm|d7etidz|1
51udpm|d7ezlak d7exstc d7f7vo1 d7fk7li d7fz8sv d7fbscv d7ezyf8|1 0 0 0 0 0 0
51ue06|d7eyh67 d7exj44 d7falzl d7ft107 d7f8h37 d7f073i d7ezmkz d7f57mi|0 1 0 0 0 0 0 0
51updz d7f0ncz|d7f0rlq|1
51uvan|d7f3gko|1
51v7sh|d7f5fzm d7f5tc5 d7f6y2k|1 0 0
51wt9c|d7fo72a d7fnpqy d7fpny0 d7fkerg d7fmh5r d7fks7p d7fwwwj d7fhbtg d7gfavy|0 1 0 0 0 0 0 0 0
51xedi|d7fr4mx d7fo6hk d7fogol d7fpss7 d7fls7e d7fpk2k d7fqzhe d7fo0h3 d7fp3ok d7fmy4s d7fp0q6 d7fr1n8 d7fmscv d7fm95g d7fmgm7 d7fudm3 d7fllgq d7fot94 d7flym0 d7fq3yz d7fobth d7fn7vq d7fnjgt d7fmk7x d7fncbs d7g0agj d7fr0qm d7fnfnd|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51y5de|d7fscmi d7g8fyy d7fv03p d7fsurw|1 0 0 0
51y5de d7fsmgk|d7g9ez3 d7ft8fx|0 1
51ygi9|d7fuzro d7fuyi5|1 0
51yrve|d7g262q d7gce5q|0 0
51zva4|d7g9pnt d7g82ua d7g7ruk d7g89vg d7g8ba8 d7g81lr d7g7zz0 d7g93mc|0 0 0 1 0 0 0 0
5203lx d7ga63g|d7gad4d d7gape7|0 0
5206ea|d7gb1ss d7gnm59 d7ggye8 d7gcaql d7go1m2 d7gmwen|0 0 0 0 0 1
520z0c d7gh7ag|d7ghm1u d7gs4qe d7gvady d7go4bp d7gwbfw d7gihvc|0 0 0 0 0 0
521613|d7gjggq d7h93wq d7gxu6l d7h3b2r d7gvic8 d7gjgqf d7gvp5s d7h1oky d7gjih3 d7giz0o d7gw8x6 d7gql4t d7gmi9x d7gkbbp d7h0eai|0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
5216z7 d7gj97m|d7gns8p|1
521ddk d7gkrmm|d7gn5ke|1
522n5x d7gtwhz d7gx1bw|d7gzv5x d7gz7p1|0 1
522pf5|d7gtz9f d7gyqti|0 1
522pvx|d7gugsx|1
5235ok|d7gxfpe d7gxj6a d7h9wfx|0 0 0
524e7l|d7hf4q3 d7h7h86 d7h7mkf d7h7g4b|0 0 0 0
524ez2|d7h7t8i d7h8e5u d7h7vn8 d7h7vb2 d7h8ys8|0 0 0 0 0
524gw7 d7hb0ko|d7hbwfd|1
524nhn|d7hby9i d7hfc9f d7hc0yw d7h9nz0 d7hbvuj d7hbvcf|0 0 0 0 0 0
525tf6|d7hz4ph d7hm4b6 d7hwvg4 d7hnnws d7hw1xj d7hy6cg d7hxkb8 d7hohy3 d9cpxla d7hjwio d7hy627 d7hzb5d|0 0 0 0 0 0 0 0 0 0 0 0
525y0g d7hko0k|d7i2isl|0
526lul|d7hrda2 d7hvd36 d7hrvz2 d7hqo3j d7hrpun d7hsvvh|0 1 0 0 0 0
527ue7|d7ie3fq d7iol0i d7i2dwj d7i6ivx d7iu28s d7i2osv d7i1aq1|0 0 0 0 0 0 0
5283dz|d7i5a7p d7i9lv4 d7iucg1 d7i3jfy d7iauht d7itxa9 d7i2hyv d7i2e9o d7i4v08 d7iwafz d7ivwkc d7ihkbt d7i2k67 d7jadzp d7i72p4 d7ikfl3 d7icynx|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52875j|d7i71xm d7imlal d7i643h d7i5tw1 d7i6o9o d7i8lqr d7ifoga d7i5s9g d7ia0ep d7i6vpj d7i66b1 d7i51x1 d7i7u0g d7i5c12 d7i5ilu d7i5qqk d7i6uew d7i6sm8 d7i64dh d7i5dpi d7i6qr2 d7i4s3i d7ibv2y d7irpqe d7i5xgk d7i61nr d7i824y d7isyvf d7i4j7q d7i7ftb d7i778o d7i5wgw d7iacve d7id3ok d7i6ttf d7i95fa d7ihu8r d7i7jkj d7i8vh9 d7i7va0 d7i5puu d7i8381 d7i3asd d7i6bfz|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
528a3c d7i6rth|d7i7epu d7i7aml d7ibqam d7i9ouq|0 0 1 0
528nby d7i66su|d7i8265 d7ick7c|1 0
528t54|d7idom1 d7ijyek d7ibczy d7ics6y d7ie88w d7idmum d7id3ah d7iimm1 d7ifdt3 d7ifg15 d7ic2xc d7ijmuw d7it38g d7i9k74 d7il9e0 d7iihn6 d7i8kon d7icw71 d7iawn6 d7i84j6 d7i8ztl d7iequn d7iub0f d7ib4b2 d7iq8lo d7ia7zj d7i8nu1 d7iid74 d7iku7i d7ie76n d7ibz7w d7i9qan d7ih0uy d7igaab d7ic228 d7ij5vn d7ihhyu d7if1ll d7ih87m d7iap0g d7ikv4m d7iwmwl d7iehkz d7i7ejs d7ie5ib d7iaw83 d7ia1mw d7icdfs d7ie7jx d7icjrt d7ijhd2 d7ifij5 d7ijbz3 d7igue2 d7icxcd d7iono2 d7iacsn d7iaj3y d7i7uck d7iaj08 d7ib0jl d7iqy8r d7ikuh0 d7idqcd d7ibqb1 d7icg5q d7iboja d7ibgpz d7ijzyf d7ijley d7i9s6p d7i99gz d7i9i55 d7i7l44 d7i9gu3 d7ifdk5 d7i7zau d7ibt16 d7if6xb d7idxq2 d7ibc7q d7igxpd d7i80de d7il81t d7ifapp d7iee4x d7ibq3j d7ii23l d7idyiv d7ii0z0 d7i8cru d7igx5b d7ibfnc d7iebg5 d7ify36 d7ib8j7 d7igumh d7igvnf d7iatkk d7iep3n d7i9brm d7icoys d7i977w d7ih6hu d7i97nq d7ibzsi d7ibrx2 d7ij1k7 d7i8yf1 d7ib3xw d7impyo d7i80go d7ias34 d7ijzjv d7icii9 d7ii6ab d7ifve0 d7i9anv d7iengi d7iej1e d7ihknr d7ia475 d7iavyt d7idkp4 d7iej4i d7iaesh d7ifie4 d7ikb5p d7ibj3f d7i7uco d7ickm9 d7ibi1f d7ihypy d7ij8pd d7ic0k0 d7icake d7ixrba d7icjo1 d7img8o d7ik1zm d7icw9r d7ii7oe d7idosn d7ibfgx d7iwiol d7ic3s9 d7ib51o d7id7i6 d7ibm5a d7iaeyk d7i7uu9 d7ifkgw d7id4dd d7iferr d7ife04 d7i87aj d7ifv6b d7ic034 d7igvwv d7ihxf0 d7ilkzi d7ibrn1 d7j898f d7ik1h0 d7ibzue d7ibwic d7iifvq d7iczic d7igdey d7iib6l d7i9exj d7ih6io d7ik7gx d7i9g44 d7icaqa d7ii1em d7imkm2 d7ig9p1 d7iy1lq d7irlqo d7ibjip d7ifgj7 d7idfzs d7ije3p d7imhzm d7iiiea d7ik4b4 d7ibehn d7ifavq d7ib6ui d7iozgc d7i92ow d7ibxd5 d7ians3 d7i9luu d7ie5k5 d7ibg3s d7iausb d7ifkb0 d7idrpb d7ihqdc d7ihxs2 d7iiby2 d7ikcos d7ibimr d7i8spx d7ic79h d7ijkn6 d7idji9 d7iw1jl d7ie41p d7ih4ef d7ibs4j d7ibnhf d7i8ecz d7i7vo8 d7i8xry d7i8tte d7ikeuw d7ieso2 d7ifq2k d7iuwjh d7i8to0 d7idvnp d7ighaf d7iiyar d7iff16 d7ieacg d7i9zqx d7ibuzn d7ibwhj d7ik1cq d7icfqq d7i9ggr d7iu3hu d7iijn5 d7idf1f d7idia8 d7idgu5 d7idkkg d7ieele d7iks4e d7ib15a d7i8kar d7icprt d7id57a d7ijky9 d7id6or d7ivb51 d7if4gz d7ieji7 d7ik5dy d7i8tjj d7ieudx d7if2ae d7imbrw d7ic6ez d7ierlu d7ib1fj d7iimmp d7ic2n3 d7i88gf d7ieyzd d7ig5mf d7i9116 d7icgmq d7iipq5 d7i95zn d7igy7r d7iiydl d7icwvg d7ibiyn d7irmpj d7i9ha5 d7ikwae d7iiyjr d7ikvir d7ih6l4 d7i7su2 d7iefqe d7ilm4z d7ie7cp d7ieahh d7iabl2 d7if1ye d7igoei d7ib8pb d7id1g3 d7ieqt7 d7if911 d7idwux d7il3ah d7ie6bu d7ifbap d7ife8r d7ialjb d7if1n9 d7ifz6d d7i94yg d7ibohj d7ikt0f d7iabcu d7igyvt d7ic3u9 d7ies0g d7ic1us d7in31w d7i7ye6 d7ifoit d7idzbu d7ido8y d7ic13d d7iizf1 d7iayc5 d7iaxpk d7iikcq d7ibhz1 d7id8a1 d7igepu d7id1mf d7imy2n d7ik3bd d7icn4v d7ihyix d7ikycy d7ifnpl d7ibpvw d7idmt7 d7ibi1o d7igymd d7iayxe d7idqpz d7idk9q d7i80tr d7if1z4 d7i9lrz d7ich3m d7i8uwx d7ibm14 d7ifc7b d7ibg67 d7iae00 d7idh0i d7igwte d7i81x1 d7idoiy d7inevd d7idx6b d7ig3ts d7ibqnz d7ihntj d7ijndd d7igch4 d7i7x01 d7ij7t9 d7if93l d7is2c1 d7idaf3 d7ijgg4 d7iej9m d7ifvwb d7ierx8 d7icrhy d7ik3r1 d7i9ju0 d7ijd8p d7iiyhn d7ie2us d7i85wn d7if727 d7iayxl d7ihtzu d7ibtb9 d7im63m d7ikhi1 d7ieqon d7iinm3 d7iczqf d7ic0on d7idi1h d7iasvf d7i7eo1 d7i871l d7idylv d7ibjiw d7iitdj d7ielxh d7iazt2 d7ijgva d7imj0h d7idtsv d7ijkn5 d7i9lvp d7iikwj d7i9834 d7icst4 d7ibgib d7i7cn9 d7igs7g d7iapn7 d7ik5jj d7ikg28 d7im70h d7ibvys d7icn4h d7ib26n d7if9op d7i84w9 d7ic023 d7iby9p d7iqmr6 d7ic3f9 d7i9n0m d7ifsrs d7iehgo d7icd3q d7iaa27 d7iaz10 d7ie4kd d7ig3jj d7ibh66 d7icx5e d7i8fwy d7ih3dc d7ijv67 d7idxqx d7icwgy d7ii1dt d7icg1p d7il0gj d7icrh6 d7iao3w d7ic783 d7iblik d7i7w0q d7ig14c d7iidi2 d7ib94z d7iko5y d7idlmp d7ifzls d7i7pzf d7ief36 d7ids2i d7ikr7d d7io2xf d7iaehi d7ikf8g d7ie1z7 d7ifxut d7isbpo d7iccte d7ige5s d7ibfqn d7idizs d7ia96w d7ipff9 d7ih7tw d7ic6bj d7ilfja d7iompg d7ijoin d7i98kg d7ijpoe d7icoez d7igibf d7ioy8b d7i9e5v d7ikx57 d7ih3mo d7ief1k d7iarn6 d7iczj2 d7igi24 d7ij08k d7id98q d7idrbr d7ih36h d7ial5e d7i9rke d7ikcj7 d7ictt2 d7idqe8 d7ibh1t d7i98p3 d7idzhz d7icf42 d7ieb83 d7ieim0 d7igisk d7ighwf d7iksq3 d7if15a d7ighp2 d7iace5 d7ickhc d7ieecj d7ii2tl d7ie6wo d7ichcm d7iy4jq d7iifph d7ib7gb d7ifjr9 d7ik6g6 d7ihfp7 d7iash9 d7iun7j d7idqqf d7i9a7p d7ieipo d7i9aqy d7icuku d7i9mkp d7isb4v d7if6kg d7ii4pi d7ieq0t d7ibhom d7ib219 d7ien5r d7icx3m d7icqd8 d7i7xu4 d7if5tt d7i8vbs d7ieg0n d7idtfs d7iecoc d7ijl0z d7i86po d7ik9m9 d7ido6c d7igr7e d7iiu4j d7ibeek d7ikuat d7iao6a d7idoqi d7iiu07 d7i8w6f d7ij4ak d7iand2 d7j14qv d7iez49 d7ijuxu d7iblme d7iktpb d7iivb0 d7iaypp d7ifj4v d7if6gz d7i8msf d7ihevk d7if3mg d7ii3pt d7icmia d7ilrbe d7idlf7 d7iahyv d7ikgia d7ikdyz d7i8oe3 d7icwrp d7ibdgu d7imio3 d7ifgz7 d7ieaig d7il3we d7i7gg7 d7icggh d7ibens d7ih07y d7ibc7z d7icz9j d7iej3r d7ia9y7 d7ief0g d7ie4et d7ickey d7iauav d7icbt8 d7idbi2 d7i7lfb d7ikj5x d7idoa9 d7i7rex d7iipk2 d7ifh4d d7icrhg d7ibf22 d7ia7xc d7idepm d7ij740 d7i8ksp d7idvy8 d7ilk7j d7ig8li d7i9tjr d7icfek d7icuoa d7ickhj d7ioge3 d7id9vu d7ifhdm d7ifxvm d7ibslh d7ie2km d7ii19x d7iiqlb d7iex1c d7ihysi d7id4i7 d7i8qc2 d7ib6z6 d7iatxg d7i9n7s d7icb0h d7iqxx8 d7idgoo d7ighpi d7ibpob d7ifgp1 d7ih7lo d7ibiqs d7ia8qv d7iavti d7ig0o6 d7icl9y d7ib92h d7irmvx d7iazdc d7ihhx0 d7i8knz d7ijftv d7icc6y d7idrb9 d7iuys3 d7ie6z3 d7i8iit d7ieqf8 d7ic1b9 d7ibl0v d7iekru d7iacbv d7iclhh d7iiy6r d7ihtnq d7idpv1|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
528t54 d7ibce8|d7ibcxw|1
528t54 d7id94g d7idb8n|d7idfpg|1
528x1n|d7iki7l d7i8a5x d7if54s d7ii0vj d7ihkvs d7i9lrm d7iauk2 d7itu0h d7ibfqe d7ic9v7 d7ipko6 d7imxr4 d7ic51u d7il0pu d7iq95j d7j1s92 d7i8wr2 d7i87sn d7ix68u d7i86sr d7iajfw d7iae5b d7imhjk d7iah6s d7j1rzh d7ikfah d7iafvt d7jr3zf d7ib5k8 d7i89qd d7im4i4 d7inebm d7ifwwy d7iezxl d7ieg2d d7igep4 d7ix1bt d7ics0t d7ils2z d7irry9 d7imrzc d7imdta d7i85s6 d7i8irg d7ibek4 d7ie28c d7iemx2 d7iscj3 d7irjcb|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
529cuc|d7ibw9g d7ibupf|0 0
529x8v|d7iioon d7ihf2s d7iheh4 d7ilf6k d7ihawf d7io4u5 d7ii3ty d7ihmil d7ij000 d7jabhf d7ih8iu d7ihrqd d7iist3|0 0 1 0 0 0 0 0 0 0 0 0 0
529yq7 d7j0cwk|d7jmz37|0
52a0zo d7ikk9r|d7iq8wh|1
52al94|d7inzfw|0
52al94 d7io7oe|d7ipf22 d7ionx3|0 1
52asml d7ipmkp|d7iq96n d7ixtxu d7jend3 d7iurt4 d7jduwx d7j0vyu d7ixigf d7iuuto d7ipoha d7iw4c9 d7iws5i d7iq71t d7j7e6n d7j7upe d7ivlfm d7ir6ig d7j49o8 d7it74n d7ivnze d7ix7vc d7j0ywt d7iw5w0 d7j5uv2 d7iul9g d7iuus9 d7j9wnq d7iqbzx d7irwf6 d7iuvu0|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52asml d7ipo20|d7iqz98 d7ja7f8 d7j278g d7iq8mt d7irjgp d7iu2jl d7iua55 d7irey9 d7iy86u d7iwqmx d7ivlmy d7irffl d7iqbpw d7ivwq0 d7j8sfo d7itixo d7j0ieb d7iqdn6|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52asml d7ipylw d7iq6hy d7iquls|d7iuuga d7iwrsy|0 0
52asml d7iqwbd|d7iy68a d7j2cqo d7ix470 d7jfsh3 d7j9zyo d7iugoh d7j1d22 d7ix1w7 d7j9chq d7ix2dj d7j92i8 d7j1eok d7ixhr7 d7jhwxd d7iu92v d7iw0w9 d7j6ftb d7iv3fz d7is0rk|0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
52asml d7irvy2 d7iwx12|d7j1leh|1
